lat,lon
40.859690436100806,-77.7039260532071
40.859254580103986,-77.70330810940693
40.85880410168193,-77.7025453672664
40.858413993769595,-77.70189667770487
40.85808299117807,-77.70141611065914
40.85772514732492,-77.70092778452235
40.85735396841661,-77.7004318781963
40.856992687803405,-77.6998978253803
40.856574681785816,-77.69947824849048
40.85620801032546,-77.69994342270913
40.855826390523106,-77.70046989264198
40.855252755282834,-77.70111866957532
40.85480755860759,-77.7007065178011
40.854269252544185,-77.70042404015169
40.853834340963154,-77.70014947514153
40.85322354711965,-77.69950078228042
40.8527469879356,-77.69908144988972
40.85226343076505,-77.69876859769795
40.851545331754174,-77.69847106347905
40.85097713695235,-77.69831084260784
40.85037902472523,-77.69808194694589
40.84988556427284,-77.69780726233816
40.84916656927636,-77.69754789329332
40.848535285796785,-77.69719682802352
40.84796182399829,-77.69687665678657
40.84753805741641,-77.69651030062138
40.84695643925311,-77.69596111344259
40.84654488895119,-77.69545738023731
40.84617172575757,-77.69504527858133
40.84582949475084,-77.69446578869403
40.84549124066494,-77.69390870502427
40.84508306334207,-77.69326020926198
40.844762281051594,-77.69272608460028
40.84430750647511,-77.69233702041579
40.84381562948002,-77.69199390144728
40.84318598071842,-77.69176492584441
40.84251188685423,-77.69170353530146
40.84197578292757,-77.69171148132354
40.84148199657539,-77.69164293813486
40.84104795879183,-77.6913299781722
40.841165741697225,-77.69052863340096
40.84108754500974,-77.689826839041
40.84062339773414,-77.6894530045723
40.840417850050905,-77.68880462558378
40.84036429740339,-77.68801118187905
40.83998595380671,-77.68724056308659
40.83974383808425,-77.68661480978977
40.83964724882619,-77.68592822845615
40.83935647014779,-77.68526456804146
40.83893135360897,-77.68476115425086
40.83861918252171,-77.68424229336917
40.83814790455464,-77.68359360281978
40.8377397344821,-77.68313573652266
40.83716379408214,-77.68253324283603
40.83655047168863,-77.68218237270949
40.83589768779758,-77.68178544627128
40.83543949583474,-77.68154164720245
40.83453231521496,-77.68104553652506
40.83401522560554,-77.68081679150457
40.83346370767358,-77.68051921633749
40.8327871548344,-77.68017584372241
40.8320578722634,-77.67996969045551
40.83144330082948,-77.67967218559389
40.83070826989927,-77.67951954368782
40.82994638894246,-77.6793595244266
40.82932217106495,-77.67928324255253
40.82882458783587,-77.67918390064489
40.828148098387835,-77.67903140614625
40.8275571817008,-77.67887865576382
40.82684501520661,-77.6787110210899
40.82607430546316,-77.67854325646927
40.82544214550158,-77.67842109260086
40.82492849851255,-77.67823774713554
40.82443558490767,-77.67813119872102
40.824280044214724,-77.67745983105654
40.824598506266405,-77.67693352008033
40.82497437830808,-77.67626204015114
40.82518864859229,-77.67556774959225
40.82550384001019,-77.67498793322913
40.825823536593084,-77.6744079219773
40.82622437332745,-77.67401866164023
40.82660844555151,-77.67318703219063
40.82694916448721,-77.67169963453055
40.82725013989144,-77.67037181519993
40.82751629357321,-77.66976923736473
40.82792081861971,-77.66922000837023
40.82828949204639,-77.66866303500873
40.828580807118136,-77.66794583638611
40.828876797137305,-77.66722103719863
40.82905065770061,-77.66651912770483
40.82890838551735,-77.6658553114528
40.82890103918884,-77.66519912748677
40.82912680941095,-77.66458896724532
40.82928087738487,-77.66396333211364
40.82885612276507,-77.66363505163346
40.82844979973046,-77.66309370227184
40.8280389830908,-77.66255180921767
40.827601312686625,-77.66200254896235
40.82720779572863,-77.6614913764699
40.82664578598772,-77.6608656411855
40.82629226253473,-77.66037757399282
40.825906164911096,-77.65993489801245
40.82548958585645,-77.6594469144327
40.82501429037957,-77.65896622428271
40.82454793230484,-77.65868376404325
40.82410890415089,-77.65897376130602
40.823833969863244,-77.65956896190053
40.82343779672419,-77.66014856463113
40.82300347280201,-77.66082000745712
40.822610912992374,-77.66143790418424
40.82208039521626,-77.66178905648367
40.82151835514423,-77.66214005370232
40.82100497817983,-77.66252893247287
40.82051463561159,-77.66289538501415
40.81992177239152,-77.66321586134126
40.81925658334109,-77.66335300099708
40.81863994524207,-77.66333795283093
40.81816733685341,-77.6631315642839
40.81787033539085,-77.66253651473176
40.81754489855674,-77.66200257635214
40.81709557437903,-77.66156779705844
40.81653502630783,-77.66165911812094
40.81619737938772,-77.66223913580218
40.81586634914199,-77.66272753175073
40.81558239910628,-77.66332228371645
40.81506803418398,-77.66355881339072
40.81450881180342,-77.66378761648376
40.81410395498185,-77.66435231917767
40.81381654152524,-77.66490171208687
40.81348515000791,-77.66540525268006
40.81315993949695,-77.6660309209307
40.81333011957537,-77.66665642650385
40.81368043384399,-77.667282115528
40.81392178317386,-77.66794567731132
40.81411790351873,-77.66861743318798
40.81366596444296,-77.66907500006221
40.81313480847585,-77.66925819870119
40.812470487900306,-77.66935751460058
40.81196353401689,-77.66966245030856
40.81139944072419,-77.67029554086353
40.81102872434077,-77.67074596477529
40.810641146882,-77.67134092620806
40.810138155983545,-77.67166896629381
40.80963940976837,-77.6718137985851
40.809190633051756,-77.67213437524406
40.80889726107234,-77.67274494949025
40.80860009889487,-77.67332461917535
40.80831334883054,-77.67384357871813
40.807972467940864,-77.67456039771514
40.80766937231546,-77.67520130594048
40.80744892781429,-77.67577366553112
40.80724075874338,-77.67639911701603
40.807011120791245,-77.67697924883663
40.80667057365427,-77.67768086340324
40.80623827008327,-77.67826098170161
40.805779664229156,-77.67881002937048
40.80541278139089,-77.67948166840164
40.80514083679818,-77.68013748959672
40.80519894799756,-77.68093105944332
40.80552465082919,-77.68144980999948
40.80601329371772,-77.6817399066239
40.80639736324523,-77.68226620545303
40.80679582368496,-77.68275456517904
40.807153753504956,-77.68324277889633
40.807196207890506,-77.68412761243232
40.8069076357504,-77.6847227502887
40.80658877217174,-77.68526480036485
40.80607176401931,-77.6858062597095
40.80561377194025,-77.68613413259091
40.80519215292281,-77.68644717016231
40.80461925320141,-77.68687448595857
40.80410164617294,-77.6872480931273
40.803653183893,-77.68755336586715
40.803201692811385,-77.68798852793634
40.8028547406693,-77.68857570020977
40.8026086889793,-77.689277694849
40.802349661906206,-77.68995656503687
40.80182066337812,-77.6902389262711
40.80133130307075,-77.69055955499947
40.80081042962351,-77.69087964642196
40.8003967352833,-77.6912385121219
40.799902750964534,-77.69175710220085
40.799478621339894,-77.69217702127519
40.799010410447046,-77.69274886492828
40.79877636749846,-77.69332128285804
40.798445749478546,-77.69378645148157
40.79811895749243,-77.69447326124987
40.797815756485164,-77.695113980299
